Zip,Lat,Lon,AccessibilityMetric
6218EJ,50.861919,5.662724,0.17740762052362397
6218EK,50.862126,5.663352,0.1796402292059968
6218EL,50.864658,5.661021,0.15630071631671935
6218EM,50.862976,5.662705,0.17197659506651525
6218EN,50.863499,5.663061,0.17077336777059618
6218EP,50.864551,5.661966,0.16046516673546748
6218ER,50.867757,5.657787,0.13101609972913325
6218ES,50.867435,5.659258,0.13672450708296155
6218ET,50.866963,5.659696,0.14031934670404603
6218EV,50.866621,5.661268,0.14691790809502603
6218EW,50.866372,5.66051,0.14581237504472327
6218EX,50.866556,5.66001,0.14330242646519073
6218GA,50.867427,5.659866,0.13853152178396289
6218GB,50.865383,5.662633,0.15835936090481023
6218GC,50.863868,5.665546,0.17966289493850782
6218GD,50.863698,5.665261,0.17953565630276402
6218GE,50.864257,5.666114,0.17939355313698807
6218GG,50.864077,5.66592,0.17985091421763327
6218GH,50.864344,5.666321,0.17964175529695878
6218GJ,50.864738,5.664633,0.16991855264983086
6218GK,50.864397,5.663446,0.16723661033308904
6218GL,50.865313,5.663926,0.16352327478270215
6218GM,50.865754,5.663262,0.1584341201580881
6218GN,50.866213,5.662632,0.15359079054894453
6218GP,50.866577,5.662107,0.14981862024271925
6218GR,50.862323,5.664633,0.1852946309757256
6218GT,50.866207,5.664114,0.15859102476412062
6218GV,50.868001,5.660376,0.1371112601458465
6218GW,50.867498,5.661403,0.14264193753210438
6218GX,50.866801,5.662818,0.15079476961801236
6218GZ,50.864673,5.666167,0.17658210365837526
6218HA,50.868302,5.659647,0.13362522124981613
6218HB,50.868445,5.659389,0.13224351270362436
6218HC,50.868614,5.660945,0.13553109290636017
6218HD,50.868289,5.661623,0.13903659811780772
6218HE,50.868017,5.662226,0.1421639794146728
6218HG,50.863912,5.66886,0.194234341822543
6218HH,50.864208,5.668572,0.19037456482536344
6218HJ,50.864455,5.667723,0.18470491648974047
6218HK,50.864029,5.669746,0.1970058856333076
6218HL,50.866146,5.665556,0.16388034368709425
6218HM,50.868775,5.66132,0.1356780618357589
6218HN,50.864458,5.669502,0.1920164795990716
6218HP,50.866326,5.666072,0.16436896350135002
6218HS,50.864984,5.670994,0.1927985136847903
6218HT,50.865122,5.670707,0.19043852494272878
6218HW,50.864875,5.67192,0.19721954575208162
6218NA,50.877296,5.672557,0.1079052796811955
6218NB,50.878963,5.671844,0.09994855203217724
6218NC,50.870318,5.669771,0.14551713346837877
6218ND,50.869659,5.66891,0.1483872253102866
6218NE,50.870047,5.669264,0.14641609242781367
6218RB,50.861319,5.651829,0.12968379990438683
6218RC,50.861096,5.651144,0.1271415053035508
6218RD,50.860888,5.650465,0.12462797009119961
6218RE,50.860656,5.649807,0.12224596685453609
6218RG,50.860412,5.649152,0.1199048060011909
6218RH,50.860252,5.64859,0.11787974029392716
6218RJ,50.85896,5.644001,0.10233854296043475
6218RK,50.86269,5.646326,0.10774929404001461
6218RL,50.862927,5.646989,0.10964059551820182
6218RM,50.86316,5.647657,0.11156015190341141
6218RN,50.863075,5.649589,0.11843987327670243
6218RP,50.863571,5.648982,0.11546322036470326
6218RR,50.862706,5.64865,0.11562458559265457
6218RS,50.862166,5.647151,0.11106745807155999
6218RT,50.862583,5.647652,0.11230187741880425
6218RV,50.862514,5.649714,0.11976135454116055
6218RW,50.861745,5.64765,0.11322850568004184
6218RX,50.862667,5.649398,0.1183740561318141
6218RZ,50.861917,5.64736,0.11204426452515288
6218SB,50.86267,5.65345,0.13416607546399992
6218SC,50.862926,5.653598,0.1342635898986929
6218SE,50.860421,5.646737,0.11105387770679064
6218SG,50.86235,5.645895,0.10671314923995594
6218SH,50.861969,5.645755,0.10661786662159056
6218SJ,50.862376,5.650915,0.12453836088730036
6218SK,50.863105,5.652007,0.12751400459498208
6218SL,50.862257,5.649964,0.12106425123895848
6218SM,50.861359,5.648358,0.11613859349545327
6218SN,50.860124,5.655076,0.14527540003558623
6218SP,50.860668,5.654511,0.14196040073415525
6218SR,50.861201,5.653207,0.13558920976031452
6218ST,50.860039,5.654405,0.14231944686998746
6218SV,50.861071,5.654095,0.13955968057545148
6218SW,50.861607,5.653315,0.13544747732841664
6218SX,50.861847,5.653859,0.13733321917386634
6218SZ,50.862067,5.65439,0.13916652613747335
6218TA,50.862296,5.654942,0.14102787980543194
6218TB,50.862971,5.655573,0.1421482109441443
6218TC,50.863101,5.650779,0.12279514405358029
6218TD,50.863375,5.651787,0.12610959658055135
6218TE,50.863516,5.651471,0.1246067344614947
6218TG,50.863758,5.651221,0.12315530530542751
6218TH,50.863895,5.650887,0.12163045772541199
6218TJ,50.864154,5.650624,0.12012092660850095
6218TK,50.864322,5.650369,0.11885088059835798
6218TL,50.864222,5.648973,0.11425953500803779
6218VA,50.865233,5.652273,0.12322658164594334
6218VB,50.866523,5.65476,0.12711905663596854
6218VC,50.863217,5.653358,0.13267198581094822
6218VD,50.865221,5.656289,0.13736089741754928
6218VG,50.86467,5.65645,0.14015172644890928
6218VH,50.863301,5.6544,0.13673608288513936
6218VJ,50.864169,5.651941,0.12489913290917794
6218VK,50.864803,5.653243,0.1280147308458407
6218VL,50.864854,5.653387,0.1283886214434012
6218VM,50.865464,5.653532,0.12690378009334946
6218VN,50.864705,5.654322,0.13238499080016608
6218VP,50.86494,5.653554,0.1287285119171307
6218VR,50.86567,5.654211,0.12852074913819814
6218VS,50.864874,5.65504,0.13442874550689218
6218VT,50.865225,5.654248,0.13026671643910334
6218VV,50.865807,5.654628,0.1294210228265321
6218VW,50.864624,5.655856,0.1383241228427426
6218VX,50.865541,5.652119,0.12178911338671587
6218VZ,50.866285,5.652358,0.12030193084510574
6218WB,50.86514,5.64927,0.11335213784997293
6218WC,50.865065,5.649295,0.11359701345306986
6218WD,50.864248,5.647104,0.10811926568899081
6218WE,50.864127,5.647217,0.10867029515758535
6218WG,50.863577,5.645103,0.10289741473627978
6218WH,50.863455,5.645192,0.1033107549476007
6218XA,50.866083,5.651872,0.11935966336417624
6218XB,50.865879,5.651382,0.11836373106712497
6218XC,50.865842,5.650816,0.11663457574044901
6218XD,50.866831,5.653585,0.12233008856027242
6218XG,50.866689,5.653251,0.12179023353120862
6218XX,50.867019,5.65384,0.12244080965389136
6218XZ,50.867081,5.653413,0.12093346733792619
6219AA,50.862636,5.68819,0.27407167646186065
6219AB,50.860847,5.68922,0.3179126597742584
6219AC,50.867033,5.685427,0.19869418647728454
6219AD,50.861231,5.691079,0.30627574521640927
6219AE,50.860612,5.690137,0.3244151330834412
6219AG,50.861661,5.691176,0.2949650943619075
6219AH,50.861435,5.690791,0.30129789429516574
6219AJ,50.861421,5.690058,0.3023703084405295
6219AK,50.862611,5.692251,0.2703120167739329
6219AL,50.860835,5.689681,0.31825461782059694
6219AM,50.861254,5.690368,0.3065005944797708
6219AN,50.861145,5.689932,0.3097077526365986
6219AP,50.86182,5.689579,0.29262527574646124
6219AR,50.861937,5.689351,0.2898855577720933
6219AS,50.861788,5.689418,0.2934718304162186
6219AT,50.862114,5.690366,0.28495052668404547
6219AV,50.862334,5.689703,0.28039362296576653
6219AW,50.862423,5.691636,0.27585015835231735
6219AX,50.86331,5.689305,0.2596206837654181
6219AZ,50.86266,5.692303,0.26910456187394555
6219BA,50.863915,5.691359,0.24519924384319527
6219BB,50.863222,5.691085,0.2594264473458719
6219BC,50.863323,5.690485,0.2582076041894796
6219BD,50.863901,5.689994,0.24737182510953196
6219BE,50.863956,5.688668,0.247370505106668
6219BG,50.864365,5.690603,0.23798972993722342
6219BH,50.864492,5.690305,0.2360906750563345
6219BJ,50.864454,5.689572,0.23756691098166377
6219BK,50.864587,5.689258,0.23547356863657462
6219BM,50.86506,5.690594,0.22587726069119213
6219BN,50.865214,5.689327,0.22470767938298591
6219BP,50.863997,5.691971,0.242513582389107
6219BR,50.86411,5.692736,0.23876133665449842
6219BS,50.863962,5.69337,0.23995051647456914
6219BT,50.863733,5.694134,0.24211165699649898
6219BV,50.863518,5.693763,0.24736002809204208
6219BW,50.862914,5.691852,0.2645425909764546
6219BX,50.862801,5.692468,0.26562542885257945
6219BZ,50.862997,5.692671,0.2609300409296029
6219CZ,50.864247,5.688169,0.24219236356631954
6219NA,50.871103,5.68421,0.15404103767278954
6219NB,50.867924,5.689552,0.1856683128244412
6219ND,50.875195,5.680626,0.1228546426470281
6219NE,50.865232,5.687164,0.22536428299287461
6219NG,50.879798,5.678228,0.09854408202165381
6219NK,50.879373,5.677447,0.10027009241210934
6219NL,50.879885,5.676032,0.09770921318007271
6219NM,50.864735,5.68611,0.2333275588852959
6219NN,50.86545,5.685374,0.22137024819234088
6219NP,50.869998,5.672973,0.15359883576433306
6219NW,50.862549,5.681287,0.2625442640677361
6219PE,50.855467,5.682355,0.42929334216505677
6221AB,50.858597,5.700323,0.3231573538153196
6221AC,50.850495,5.699627,0.6035292322585969
6221AD,50.852218,5.698619,0.5950544937089337
6221AE,50.856553,5.699441,0.397617511948632
6221AG,50.854609,5.699261,0.4733311322915454
6221AH,50.853242,5.698936,0.5396659740908477
6221AK,50.85309,5.699477,0.5275473439964496
6221AL,50.853475,5.700594,0.47747736923117556
6221AM,50.852905,5.700737,0.49127895081867357
6221AN,50.852096,5.699924,0.5469315051874093
6221AP,50.852004,5.700652,0.5212601060408373
6221AR,50.851908,5.702109,0.46959189399994583
6221AS,50.85221,5.701238,0.4937841832079573
6221AT,50.851827,5.70116,0.5063828059547973
6221AV,50.851113,5.702339,0.4751326323165614
6221AW,50.850573,5.700198,0.5747563950604543
6221AX,50.851418,5.702441,0.46668256494998506
6221AZ,50.851018,5.69891,0.6255998013771371
6221BA,50.851119,5.699281,0.6050556391252903
6221BB,50.853658,5.702464,0.4178252318362409
6221BC,50.852831,5.702985,0.4218787901867302
6221BD,50.851352,5.703804,0.42048302716280644
6221BE,50.851732,5.699484,0.5769827442884726
6221BG,50.850107,5.701994,0.49930201449006917
6221BH,50.848381,5.702866,0.44861666496027897
6221BJ,50.847721,5.70318,0.4218725876499662
6221BK,50.850655,5.700792,0.5461456762953262
6221BL,50.848481,5.702159,0.4792500169606097
6221BM,50.849499,5.704054,0.41851886470958943
6221BN,50.849437,5.702458,0.4794563100162225
6221BP,50.849826,5.703849,0.42704485183037016
6221BR,50.849726,5.7019,0.5043578829843824
6221BS,50.848347,5.705234,0.36672417749180775
6221BV,50.848661,5.704174,0.40564714921762907
6221BW,50.848502,5.700272,0.5665454829680757
6221BX,50.848788,5.703558,0.42934895589045396
6221BZ,50.848664,5.700257,0.5711246467594844
6221CA,50.850708,5.703121,0.4505027746452479
6221CB,50.849803,5.703018,0.45808288614780945
6221CC,50.848202,5.704259,0.3950723436596639
6221CD,50.850347,5.702816,0.4645698041331118
6221CE,50.848552,5.703705,0.42036905192898333
6221CG,50.847778,5.704021,0.3942934523012506
6221CH,50.848999,5.701317,0.5258122462722117
6221CJ,50.85004,5.700363,0.5742959134331358
6221CK,50.848005,5.70167,0.48860638879502216
6221CL,50.847461,5.704618,0.36837672701458424
6221CM,50.84678,5.701553,0.45145992531937995
6221CN,50.847164,5.700978,0.489385669265747
6221CP,50.847324,5.699305,0.5691382129858393
6221CR,50.847382,5.701166,0.48993909746841746
6221CS,50.847487,5.699607,0.56293517851379
6221CT,50.849615,5.699586,0.6162645958532411
6221CV,50.847805,5.699637,0.5751717145489975
6221CW,50.849365,5.699252,0.6335673272243991
6221CX,50.848198,5.699281,0.6081354875216367
6221CZ,50.848063,5.700315,0.5517456167683833
6221DB,50.847257,5.702291,0.44111055394230253
6221EA,50.849382,5.700368,0.5759246176636783
6221EB,50.849371,5.698646,0.6661944017050879
6221EC,50.849626,5.700123,0.5887136213268354
6221ED,50.849562,5.698399,0.6795670458727893
6221EE,50.849981,5.698611,0.6643229074983514
6221EG,50.848871,5.698406,0.6746300722679289
6221EH,50.848016,5.698407,0.6468576275372165
6221EJ,50.849997,5.698362,0.6774611131961656
6221EK,50.8489,5.698139,0.6898978332599494
6221EL,50.848098,5.698114,0.6660080758257465
6221EM,50.850368,5.697959,0.692003842209356
6221EN,50.850061,5.697544,0.7214897812637838
6221EP,50.849817,5.697917,0.7042369157562657
6221ER,50.848784,5.697847,0.7036124924284308
6221ET,50.848992,5.698782,0.6555479949578941
6221EV,50.84759,5.698015,0.6449497284924635
6221EW,50.847265,5.698699,0.594044092513472
6221EZ,50.849118,5.69761,0.7220601372575168
6221GA,50.848152,5.697499,0.7004839817007165
6221GB,50.847518,5.698147,0.6344553317275493
6221GD,50.846619,5.705878,0.3154654048002779
6221GE,50.844997,5.705752,0.27735112333119427
6221GG,50.843706,5.704906,0.25532102077490054
6221GH,50.843025,5.704609,0.23953474684271622
6221GJ,50.846188,5.705583,0.312145823082183
6221GK,50.843868,5.707434,0.22223897500802486
6221HA,50.84478,5.705902,0.2687339161129373
6221HB,50.844776,5.705897,0.2687170240701554
6221HC,50.844698,5.706385,0.25813476761548937
6221HD,50.845001,5.705132,0.2896095140772407
6221HE,50.844965,5.70696,0.2549919564454427
6221HG,50.845129,5.706052,0.2751753065174255
6221HH,50.845643,5.707004,0.26983778823852494
6221HJ,50.845638,5.707002,0.2697633638073308
6221JA,50.847073,5.704032,0.376639225270688
6221JB,50.846706,5.704185,0.3620637252271285
6221JC,50.846402,5.704332,0.34933892119903565
6221JD,50.845872,5.706395,0.28690020024538404
6221JE,50.844128,5.703671,0.29083466484649523
6221JG,50.843351,5.703481,0.2674694171011704
6221JH,50.846251,5.705409,0.31781374432605086
6221JJ,50.846134,5.704023,0.3497537215870289
6221JK,50.845784,5.704335,0.3309082081036169
6221JL,50.845666,5.702827,0.366672014472011
6221JM,50.845202,5.703986,0.32071955766028787
6221JN,50.846462,5.703785,0.36650358444291586
6221JP,50.846499,5.700067,0.49508154227098383
6221JR,50.844753,5.704258,0.29997788472023984
6221KM,50.844018,5.701735,0.3260746486383642
6221KN,50.844323,5.700689,0.3634903595558244
6221KR,50.844874,5.701528,0.3688350897899691
6221KS,50.844386,5.701173,0.35510452930635217
6221KT,50.845549,5.701437,0.4020193850543054
6221KV,50.845844,5.702329,0.3879136262398849
6221KZ,50.84332,5.70197,0.29252232537662415
6221SG,50.841972,5.705553,0.19875116847751023
6221SJ,50.84099,5.712283,0.1318895793774629
6221SK,50.840691,5.708116,0.14933457142522719
6221SP,50.841327,5.705487,0.18344563446690315
6221SR,50.841377,5.706626,0.17435512856039154
6221ST,50.841766,5.706962,0.1799428140700875
6221SW,50.841111,5.708535,0.15429502540953047
6221SX,50.842076,5.708663,0.17162925102113305
6221SZ,50.841062,5.70977,0.1455300797180146
6221TA,50.84216,5.70568,0.2021366882010751
6221TB,50.841409,5.712414,0.13708910342816438
6221TC,50.841659,5.712519,0.14005853323507744
6221TD,50.841304,5.711426,0.14021689520612787
6221TE,50.841733,5.711117,0.14834119515251382
6221TG,50.842066,5.712126,0.14768082660628976
6221TH,50.84227,5.711086,0.15684490419583932
6221TJ,50.842427,5.710822,0.161100401630624
6221TK,50.842905,5.710699,0.1697070602507002
6221TM,50.84322,5.709757,0.18309656365575616
6221TN,50.842832,5.709327,0.18002092997795827
6221TP,50.84344,5.710025,0.18446299111201545
6221TR,50.843561,5.708825,0.19888554699839578
6221TS,50.844813,5.708025,0.23481061301088185
6221TT,50.844283,5.709153,0.20904113183678255
6221TV,50.843855,5.709192,0.20049732098292186
6221TW,50.843563,5.710422,0.18288555003258697
6221TX,50.842856,5.711765,0.16126215084106782
6221TZ,50.841853,5.713236,0.13952934107444898
6221VA,50.846534,5.706621,0.2967575849530495
6221VB,50.844264,5.707958,0.22398711003212676
6221VC,50.843356,5.708253,0.2010804000874102
6221VD,50.842479,5.70857,0.18022037761600346
6221VE,50.844395,5.70746,0.23390693157325582
6221VG,50.84314,5.707885,0.2006248260552555
6221VH,50.843179,5.707437,0.20658033571748102
6221VJ,50.842869,5.707222,0.20203404568638317
6221VK,50.843378,5.706535,0.22249094357695393
6221VM,50.842242,5.706978,0.1904064008365033
6221VN,50.842539,5.705827,0.21013131791802706
6221VP,50.842591,5.706899,0.19921925764268106
6221VR,50.843738,5.706341,0.23424286292723545
6221VS,50.842384,5.705035,0.21554043253169047
6221VT,50.844221,5.7064,0.2457157983659522
6221VV,50.843194,5.705195,0.23603445470065468
6221VW,50.844314,5.705564,0.26191793581928535
6221VX,50.852061,5.702776,0.4437460939896433
6221VZ,50.852265,5.702756,0.4404850591098289
6221XA,50.852944,5.702296,0.4401297873250526
6221XB,50.852496,5.702569,0.4417536088005124
6221XC,50.852622,5.702193,0.45098584939885306
6221XD,50.853067,5.702041,0.4448949267584372
6221XE,50.853213,5.701824,0.44769474172494106
6221XG,50.853548,5.70191,0.4361782258978542
6221XH,50.85382,5.7015,0.44017240305675476
6221XJ,50.853692,5.699798,0.4941109986644628
6221XK,50.85402,5.700723,0.45568710519977934
6221XL,50.854634,5.701187,0.4240212237815272
6221XM,50.855086,5.701223,0.4094213400444111
6221XN,50.854512,5.70066,0.4411324132270723
6221XP,50.855038,5.700007,0.4390548001542631
6221XR,50.855068,5.70076,0.42058889591028287
6221XS,50.855201,5.700883,0.4135726438645811
6221XT,50.855804,5.700031,0.41205268132940526
6221XV,50.855547,5.700226,0.41666755312948983
6221XW,50.85564,5.701011,0.3972788202039902
6221XX,50.85614,5.700302,0.39579247724686895
6221XZ,50.856329,5.700314,0.3896053097461486
6221ZB,50.854443,5.699993,0.4607698043767177
6222AA,50.864179,5.700078,0.2104679649230848
6222AE,50.865999,5.715142,0.12438837996306283
6222AG,50.863508,5.712704,0.1501374478134854
6222AH,50.861809,5.711458,0.1702679642698007
6222AJ,50.860412,5.710471,0.18962974202604832
6222AK,50.864935,5.713214,0.13816312266102865
6222AL,50.861577,5.7108,0.17651413830706636
6222AM,50.872899,5.724601,0.07587955457043677
6222AP,50.86078,5.708831,0.19854905130843717
6222AR,50.86039,5.708469,0.20582060472200125
6222AS,50.860405,5.708753,0.20330546283200657
6222AT,50.860341,5.709328,0.19931871831448772
6222BA,50.862811,5.71081,0.1657208819921772
6222BB,50.861725,5.709756,0.18212148055965202
6222BC,50.860978,5.709846,0.1887964568818527
6222BD,50.867232,5.705952,0.15056907604213796
6222BE,50.865936,5.708418,0.1514772781183864
6222BG,50.866626,5.70612,0.1551272663246311
6222BH,50.86588,5.7073,0.15676556614332496
6222BJ,50.865085,5.708557,0.15798864107350183
6222BL,50.866598,5.7093,0.1427291345045672
6222BM,50.867032,5.708979,0.14077257678465374
6222BN,50.866559,5.7095,0.14223254923413983
6222BP,50.866623,5.710277,0.13876373672335668
6222BR,50.865922,5.709522,0.14690808798585364
6222BS,50.866435,5.709683,0.142419042736355
6222BT,50.867839,5.709213,0.13425096005026707
6222BV,50.868847,5.706703,0.13548940107173038
6222BW,50.868043,5.709401,0.13224702971988028
6222BX,50.867826,5.705626,0.1467933041290103
6222BZ,50.867685,5.70882,0.13668007665265627
6222CA,50.86743,5.708525,0.13955127544171492
6222CB,50.866866,5.707821,0.14645019194334813
6222CC,50.866668,5.70768,0.14857774020778852
6222CD,50.867423,5.707774,0.1423318768926669
6222CE,50.867672,5.707651,0.140904828447756
6222CG,50.867768,5.707447,0.14090739787807366
6222CH,50.867494,5.706722,0.1456020998848246
6222CJ,50.868143,5.707096,0.13932499269292145
6222CL,50.864912,5.706822,0.16790297575477414
6222CM,50.864826,5.706481,0.1704291381557288
6222CN,50.866316,5.705455,0.16061372347971578
6222CP,50.865381,5.707044,0.1623991506035538
6222CR,50.864693,5.708444,0.16196974013152346
6222CS,50.865252,5.706603,0.16566501598007066
6222CT,50.864003,5.709044,0.16508546431495733
6222CX,50.864143,5.707761,0.1705906740380853
6222CZ,50.864567,5.706,0.1755116899482292
6222EA,50.865083,5.705547,0.17235902799880398
6222EB,50.86408,5.704754,0.1875504440822404
6222EC,50.864832,5.705028,0.1775564057352202
6222ED,50.863303,5.704007,0.20162181919663122
6222EG,50.862984,5.70564,0.1955930180281595
6222EH,50.864094,5.707059,0.17484603919848873
6222EJ,50.863175,5.706316,0.18910249852555422
6222EK,50.863875,5.706576,0.17979361327098475
6222EL,50.863249,5.706055,0.18984152048752137
6222EM,50.865307,5.704612,0.17439831451111132
6222EP,50.863677,5.705432,0.18851730836846683
6222NA,50.870831,5.7073,0.12088403701278178
6222NE,50.871749,5.710363,0.10860507805310775
6222NG,50.869069,5.711943,0.11824436090449279
6222NZ,50.875696,5.714087,0.08558035572101327
6222PD,50.890239,5.71902,0.049147161821850686
6222PE,50.882605,5.72514,0.05574837878300073
6222PG,50.881046,5.729249,0.05417161922961164
6222PH,50.875618,5.731672,0.05986430093835979
6222SG,50.867303,5.719367,0.10487350668139231
6222SH,50.865816,5.71934,0.11098627302672508
6222SJ,50.864385,5.718478,0.1202050222765295
6222SK,50.865101,5.718646,0.11636533841735912
6222SM,50.866307,5.718562,0.1113721385218299
6222SN,50.866859,5.718715,0.1085712419294398
6222SP,50.866263,5.717904,0.11366081651600993
6222SR,50.866974,5.718502,0.10872811137404875
6222ST,50.866314,5.717588,0.11445419079955135
6222SV,50.867351,5.71845,0.10731050756209586
6222SW,50.866557,5.717242,0.11446393785222678
6222SX,50.866713,5.717097,0.11421239827799147
6222TB,50.867138,5.716698,0.11351329183444878
6222TC,50.867012,5.716447,0.11488968740494793
6222TD,50.864724,5.71764,0.12170521251736485
6222TE,50.866055,5.715594,0.12247673136540518
6222TG,50.866128,5.716423,0.11921937149767489
6222TJ,50.863636,5.717427,0.12789709024588675
6222TL,50.864098,5.717213,0.12642461543986455
6222TM,50.863566,5.716448,0.13236213411698494
6222TN,50.864314,5.716399,0.12855963380238475
6222TP,50.863834,5.715659,0.13427022391366367
6222TR,50.86393,5.715202,0.1357082274438689
6222TS,50.864911,5.715686,0.12819638653909268
6222TT,50.864154,5.715021,0.13518827179446147
6222TV,50.864974,5.715166,0.12990112626212844
6222TW,50.864232,5.714561,0.13672038199247544
6222TX,50.865202,5.715008,0.12924884161069605
6222TZ,50.86442,5.714182,0.13722648376669067
6222VB,50.862749,5.71512,0.14316957831738816
6222VC,50.862573,5.715499,0.14238512759225674
6222VD,50.863316,5.713504,0.14748152149511945
6222VE,50.863677,5.714504,0.1403639916517376
6222VG,50.863969,5.713572,0.14281485713866515
6222VH,50.863223,5.715453,0.13872874969226653
6222VJ,50.862946,5.714386,0.1455475716520065
6222VK,50.86212,5.714802,0.14873235472890514
6222VL,50.862922,5.713354,0.1509428469934057
6222VM,50.862946,5.71373,0.1488459370838639
6222VR,50.862207,5.713835,0.1533315929197149
6222VV,50.861392,5.714034,0.1578386408713726
6222VW,50.860276,5.712954,0.1728331178244585
6222VX,50.861493,5.713768,0.1586860472311205
6222VZ,50.860272,5.71259,0.17537942932594078
6222WB,50.861465,5.713187,0.1623377585810672
6222WD,50.860924,5.712491,0.17086128493750147
6222WE,50.860722,5.711475,0.17944811836521635
6222WH,50.860973,5.711956,0.17401445570768911
6222WJ,50.861332,5.711676,0.17287497531227117
6222WK,50.861299,5.711195,0.1763415931889766
6222WL,50.86119,5.711208,0.17720763324180414
6222XD,50.860118,5.711459,0.18485728649954272
6222XE,50.860352,5.711726,0.18085375850643662
6222XG,50.859413,5.711615,0.18986749979569534
6222XH,50.859633,5.710719,0.19511496987454902
6222XJ,50.85976,5.710186,0.19827448379525756
6222XK,50.859853,5.711377,0.18783747933646688
6222XL,50.862547,5.716622,0.13717482539272174
6222XM,50.8621,5.716058,0.14242993191079364
6222XN,50.861562,5.715538,0.1483320905089738
6222XP,50.861116,5.714977,0.15424273769080987
6222XR,50.860621,5.714503,0.1603177212059816
6222XS,50.860164,5.713943,0.16703438946770566
6222XT,50.859695,5.713449,0.17380416933786252
6222XV,50.859367,5.713095,0.17884039490991782
6222XW,50.862262,5.715294,0.14529802546881232
6222XX,50.861012,5.714257,0.15914162111305594
6222XZ,50.859984,5.71305,0.1744196928654844
6223AB,50.869218,5.698493,0.1552962532646127
6223AC,50.874279,5.689558,0.12686015195102732
6223AD,50.874864,5.687819,0.12396050936690638
6223AE,50.874683,5.687856,0.12513734114445937
6223AG,50.875661,5.68866,0.11847831615527711
6223AH,50.875082,5.689473,0.12161324911475334
6223AJ,50.875128,5.689155,0.12151868493843382
6223AK,50.876268,5.689611,0.11432346471362961
6223AL,50.876064,5.689491,0.11558516636665382
6223AM,50.875964,5.690838,0.11527636569654671
6223AN,50.875142,5.690723,0.12036043409567418
6223AP,50.87487,5.691452,0.12150812151550598
6223AR,50.875624,5.691481,0.11680893217699957
6223AS,50.876733,5.690793,0.11092616599732871
6223AT,50.876597,5.690612,0.11180578622206577
6223AV,50.877133,5.691758,0.10807447625180755
6223AW,50.877244,5.692966,0.10656233093109024
6223AX,50.878523,5.692528,0.10055326174935798
6223AZ,50.877726,5.69218,0.10469675129167617
6223BA,50.878259,5.691454,0.10255542584661756
6223BB,50.878067,5.690887,0.1038673823503489
6223BC,50.877628,5.691021,0.10600098483403597
6223BD,50.876902,5.688926,0.11113142392639705
6223BE,50.876413,5.688789,0.11395761146775964
6223BG,50.877598,5.690277,0.10662865290355371
6223BH,50.876296,5.686887,0.11550801649537627
6223BJ,50.877184,5.687188,0.11039105595352632
6223BK,50.877013,5.688442,0.11075945275041237
6223BL,50.87803,5.689287,0.10498344645476088
6223BM,50.878972,5.690443,0.09977932380845118
6223BR,50.879259,5.685534,0.1005388338574085
6223BS,50.879392,5.685815,0.09984512270955989
6223BT,50.878762,5.685224,0.10296945344109308
6223BV,50.878914,5.684477,0.10241769693416165
6223BW,50.88041,5.683031,0.09593342915890753
6223CA,50.879072,5.687115,0.10089516086038891
6223CG,50.879873,5.687009,0.09728811335623626
6223CH,50.881106,5.685188,0.09262131289520181
6223CJ,50.87946,5.686601,0.09928475609427295
6223CK,50.88087,5.684702,0.09370249099670207
6223CL,50.880274,5.68776,0.09526098469127056
6223CM,50.880849,5.68728,0.09303115258734813
6223CN,50.881235,5.686637,0.09168475087141066
6223CP,50.881142,5.686151,0.09221025641629634
6223CR,50.881816,5.685777,0.08965947031016701
6223CS,50.880886,5.68823,0.09251411117749286
6223CT,50.881701,5.686594,0.08986218793454882
6223EA,50.881982,5.683986,0.08943985699912001
6223EB,50.881822,5.684314,0.08998881041938686
6223EC,50.880719,5.683653,0.09453696014191972
6223ED,50.880775,5.683993,0.09424292559465948
6223EE,50.880039,5.684555,0.09726671212046419
6223EG,50.883941,5.697218,0.07676943297840728
6223ET,50.895292,5.706575,0.04848378109439393
6223EV,50.895166,5.705909,0.048907937783895634
6223GA,50.895699,5.70765,0.047537762484971866
6223GB,50.895632,5.707287,0.04776193956414891
6223GC,50.895369,5.709202,0.047359890896845176
6223GD,50.895433,5.708566,0.047529524456365074
6223GE,50.895358,5.708155,0.047787995648538
6223GG,50.895656,5.7089,0.047113365072630406
6223GH,50.895309,5.708568,0.04768953520396573
6223GL,50.895482,5.704635,0.04893909792256429
6223GM,50.895152,5.704615,0.049410743684128934
6223GN,50.896289,5.703788,0.048138115450887066
6223GP,50.895938,5.704788,0.04826131348205857
6223GR,50.896612,5.707059,0.04659112977912023
6223GS,50.896571,5.70838,0.04617044473101703
6223GT,50.897111,5.704492,0.0468284812534409
6223GW,50.899639,5.698704,0.04541621251102108
6223GX,50.898785,5.700872,0.04585095565486638
6223GZ,50.898505,5.700827,0.04621078640603277
6223HA,50.897648,5.697921,0.04819853230798177
6223HB,50.898185,5.698095,0.04743012649629592
6223HC,50.897584,5.696588,0.04867280897868559
6223HD,50.89848,5.700027,0.0464802159766199
6223HE,50.897774,5.699411,0.04758152247773517
6223HG,50.897255,5.699054,0.04838965823478992
6223HV,50.90074,5.714544,0.039709494981861895
6224AC,50.858076,5.708574,0.23219150214146922
6224AD,50.85663,5.707464,0.2644573852325776
6224AE,50.854933,5.706236,0.3083722212049657
